%time,field.pose_stamped.header.seq,field.pose_stamped.header.stamp,field.pose_stamped.header.frame_id,field.pose_stamped.pose.position.x,field.pose_stamped.pose.position.y,field.pose_stamped.pose.position.z,field.pose_stamped.pose.orientation.x,field.pose_stamped.pose.orientation.y,field.pose_stamped.pose.orientation.z,field.pose_stamped.pose.orientation.w,field.anchor_array.layout.data_offset,field.anchor_array.data0,field.anchor_array.data1,field.anchor_array.data2,field.anchor_array.data3
1730017536125984999,5563,1730017536125509738,map,0.7284355882916876,-4.19820841889755,1.2808870133963344,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017536226880053,5564,1730017536226517438,map,0.7957612657381318,-4.201622695415253,1.309683579394565,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017536327009964,5565,1730017536326738595,map,0.8402388277264548,-4.212554273924963,1.373732798820897,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017536426267933,5566,1730017536425629854,map,0.8797369539079793,-4.229052755857294,1.4875773010429396,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017536527955756,5567,1730017536527245521,map,0.9079417308717357,-4.254293910052835,1.6243909805186285,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017536626522536,5568,1730017536626211166,map,0.9427163081868186,-4.2842568438138,1.7597289120957236,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017536727592955,5569,1730017536726754665,map,0.9904684956174806,-4.31460318831778,1.7849378683552057,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017536827295799,5570,1730017536826503515,map,1.0458646227789827,-4.332361041670193,1.7746283633986952,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017536928321473,5571,1730017536927828073,map,1.1445100994562296,-4.334304803749958,1.7140820661904552,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017537026243653,5572,1730017537025916337,map,1.2433314728319667,-4.320568988427713,1.7257928596274492,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017537127051977,5573,1730017537126498460,map,1.3509387872104628,-4.30246636488997,1.7548700324796394,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
1730017537226660448,5574,1730017537226216077,map,1.4217149741721822,-4.278114779749729,1.7798103312194151,0.0,0.0,0.0,1.0,0,3.0,5.0,9.0,12.0
