%time,field.pose_stamped.header.seq,field.pose_stamped.header.stamp,field.pose_stamped.header.frame_id,field.pose_stamped.pose.position.x,field.pose_stamped.pose.position.y,field.pose_stamped.pose.position.z,field.pose_stamped.pose.orientation.x,field.pose_stamped.pose.orientation.y,field.pose_stamped.pose.orientation.z,field.pose_stamped.pose.orientation.w,field.anchor_array.layout.data_offset,field.anchor_array.data0,field.anchor_array.data1,field.anchor_array.data2,field.anchor_array.data3
1733053263725232430,49243,1733053263724718093,map,0.10817209892534328,-4.202245099745097,1.1766453413267537,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053263825109481,49244,1733053263824674129,map,0.10325622489626197,-4.201818465916674,1.2040033585944154,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053263925523976,49245,1733053263925002098,map,0.10716618035359415,-4.201672953855529,1.2387808909641345,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053264025090506,49246,1733053264024591445,map,0.12612201428036973,-4.203296477920028,1.2436586180887932,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053264154859972,49247,1733053264154540777,map,0.1349602289100304,-4.203286134341442,1.2283360771121086,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053264225153642,49248,1733053264224923849,map,0.1306126178699439,-4.200022419312179,1.187537875345002,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053264326034154,49249,1733053264325304746,map,0.10329235751052782,-4.200382721322633,1.1587146564749287,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053264425238514,49250,1733053264424664258,map,0.07348656110065739,-4.198726266426633,1.147173135243544,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053264525427322,49251,1733053264524811506,map,0.058520640888576315,-4.2036533474984505,1.169720553159403,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053264628198198,49252,1733053264625948190,map,0.07279116731993249,-4.205168395495256,1.2144163019572345,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053264725617785,49253,1733053264725062131,map,0.0951412805040527,-4.203948193819772,1.2506854569339902,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053264826273492,49254,1733053264825658082,map,0.08741828188627594,-4.202759878227756,1.2721604081789135,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053264926138775,49255,1733053264925534248,map,0.07499177073592923,-4.203769396774675,1.2298384751961682,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053265025499884,49256,1733053265024909257,map,0.07873508639806599,-4.212961392945661,1.195631820102537,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053265125403182,49257,1733053265125173330,map,0.12307212991275947,-4.217405012690146,1.1607052943644078,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053265225354669,49258,1733053265225019693,map,0.1675977336142599,-4.219812795372484,1.1911872737988536,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053265324741502,49259,1733053265324476957,map,0.1971583994222977,-4.213443479718155,1.1806141588577654,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053265425719124,49260,1733053265425205707,map,0.1846957931190095,-4.2122449462016025,1.18403808275071,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053265525367602,49261,1733053265524801492,map,0.15685536166946504,-4.207438883244808,1.1563510787542024,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053265625932896,49262,1733053265625383138,map,0.12756987197081085,-4.203149177659276,1.1582132837172698,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053265725837540,49263,1733053265725573539,map,0.11620548126967334,-4.190455045363451,1.1599873407713184,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053265826170047,49264,1733053265825721740,map,0.13196216037859135,-4.184522717025096,1.1504400912111523,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053265927012305,49265,1733053265926431417,map,0.17637174063146815,-4.184988553744505,1.1224438531681706,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053266025165889,49266,1733053266024492263,map,0.26829957952050304,-4.188884422427179,1.0352491028461577,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053266125192617,49267,1733053266124395847,map,0.3560280983981342,-4.186402940557715,0.9823241909105463,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053266224860607,49268,1733053266224593162,map,0.41536232907126713,-4.179948527204835,0.9766141814870214,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053266326533716,49269,1733053266325770854,map,0.43760973709488826,-4.1779457818798065,1.0646126072571256,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053266424930738,49270,1733053266424381971,map,0.45775032995597154,-4.177284609783979,1.1302112474510362,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053266525521699,49271,1733053266524974584,map,0.49455960343971916,-4.180458639369722,1.1548113149478234,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053266625339210,49272,1733053266624820709,map,0.5418954069445279,-4.189607966990396,1.1263312389005857,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053266725353097,49273,1733053266724824666,map,0.5921869464757958,-4.198962415187618,1.1127719494287192,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053266825236752,49274,1733053266824641227,map,0.657280186927036,-4.202792065199251,1.1049319329698415,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
