%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1732085379528023205,4958,1732085379527579307,map,9.717680220199275,3.7706414615403725,1.3903254949378625,0.0,0.0,0.0,1.0
1732085379628578545,4959,1732085379628268480,map,9.750446707691653,3.602586994385204,1.3108004304009941,0.0,0.0,0.0,1.0
1732085379728100629,4960,1732085379727780818,map,9.732884255741716,3.524591078406402,1.3271854883039018,0.0,0.0,0.0,1.0
1732085379828851848,4961,1732085379828493833,map,9.712441795096613,3.471501286759454,1.360896567207143,0.0,0.0,0.0,1.0
1732085379927885709,4962,1732085379927448749,map,9.696963151828133,3.416112085217455,1.467368614502497,0.0,0.0,0.0,1.0
1732085380027558038,4963,1732085380027480363,map,9.684785378368742,3.3685561460054503,1.4706063864531278,0.0,0.0,0.0,1.0
1732085380128142354,4964,1732085380127762079,map,9.64938764647932,3.36410314645746,1.4645499149819468,0.0,0.0,0.0,1.0
1732085380228073021,4965,1732085380227829933,map,9.610828056984786,3.3712538522298794,1.4426615194997612,0.0,0.0,0.0,1.0
1732085380328277257,4966,1732085380327739477,map,9.581655552200852,3.354058349425599,1.4098687011656665,0.0,0.0,0.0,1.0
1732085380428964329,4967,1732085380428210258,map,9.581766530188952,3.2592090733526144,1.3152971282680037,0.0,0.0,0.0,1.0
1732085380528386986,4968,1732085380527811527,map,9.575826007118776,3.153857730934349,1.1874638419127563,0.0,0.0,0.0,1.0
1732085380628422708,4969,1732085380627894163,map,9.576049360961173,3.0169135559853264,1.0409633750358773,0.0,0.0,0.0,1.0
1732085380727864437,4970,1732085380727387189,map,9.570646572022309,2.909676334414702,0.9755030027330285,0.0,0.0,0.0,1.0
1732085380827923820,4971,1732085380827836751,map,9.57543851534359,2.794662337218652,1.0208419456774336,0.0,0.0,0.0,1.0
1732085380928210748,4972,1732085380927582740,map,9.577358192440501,2.704765697160324,1.1541227610815867,0.0,0.0,0.0,1.0
1732085381028204903,4973,1732085381028106689,map,9.578670879501546,2.604080367740954,1.2859757793384663,0.0,0.0,0.0,1.0
1732085381128384962,4974,1732085381128076314,map,9.571460442612487,2.513603909977241,1.3133401528695356,0.0,0.0,0.0,1.0
1732085381229798912,4975,1732085381229254484,map,9.56637016394125,2.409334359696012,1.2676623214472955,0.0,0.0,0.0,1.0
1732085381330352421,4976,1732085381329686641,map,9.568896200698502,2.289436554811865,1.1605676816546362,0.0,0.0,0.0,1.0
1732085381431783888,4977,1732085381431261777,map,9.578746740932075,2.1517501579332086,1.113588630354203,0.0,0.0,0.0,1.0
1732085381528529582,4978,1732085381528057575,map,9.589348611759458,2.01264857644456,1.100946623984573,0.0,0.0,0.0,1.0
1732085381628525319,4979,1732085381627931118,map,9.591197958796243,1.88273736156873,1.1658267313438173,0.0,0.0,0.0,1.0
1732085381728209640,4980,1732085381727822065,map,9.59709915456164,1.7474505465516965,1.230609402843672,0.0,0.0,0.0,1.0
1732085381828266869,4981,1732085381827812910,map,9.597620046564819,1.6178916885435153,1.3273562209544865,0.0,0.0,0.0,1.0
1732085381928041813,4982,1732085381927654504,map,9.594026649189345,1.5241413228224854,1.3811979056481076,0.0,0.0,0.0,1.0
1732085382028160732,4983,1732085382027679681,map,9.575970856766856,1.4754124158761246,1.4448868894174154,0.0,0.0,0.0,1.0
1732085382128281998,4984,1732085382128031492,map,9.551518826875785,1.4893037578696229,1.4481261592447594,0.0,0.0,0.0,1.0
1732085382228475025,4985,1732085382228266239,map,9.53256972125194,1.4560393649463446,1.465038733499536,0.0,0.0,0.0,1.0
1732085382328013740,4986,1732085382327725172,map,9.518921251728957,1.4040372122287863,1.430623292011081,0.0,0.0,0.0,1.0
1732085382428310710,4987,1732085382427996635,map,9.520755159032063,1.2456042982727928,1.4304995201549253,0.0,0.0,0.0,1.0
1732085382528568721,4988,1732085382528042078,map,9.523421631914166,1.0996284485296197,1.4237336483697545,0.0,0.0,0.0,1.0
1732085382629577540,4989,1732085382629383087,map,9.52953634524013,0.910799368375238,1.4392926929360552,0.0,0.0,0.0,1.0
1732085382729651522,4990,1732085382729086399,map,9.53186211123815,0.7494064165957101,1.42438123593354,0.0,0.0,0.0,1.0
1732085382828518995,4991,1732085382828371763,map,9.527479612819697,0.6060014997678638,1.381340621919498,0.0,0.0,0.0,1.0
1732085382928389831,4992,1732085382927994966,map,9.517906430239096,0.6070212411620557,1.4108680050777316,0.0,0.0,0.0,1.0
1732085383028998664,4993,1732085383028641939,map,9.500287168339009,0.5710763908490906,1.3316269926041813,0.0,0.0,0.0,1.0
1732085383129089455,4994,1732085383128633022,map,9.488272003431902,0.5111352839532844,1.3025775654241412,0.0,0.0,0.0,1.0
1732085383228109039,4995,1732085383227681636,map,9.48869387941085,0.48359681082856426,1.246355230529517,0.0,0.0,0.0,1.0
1732085383327683479,4996,1732085383327200651,map,9.498207858375343,0.4123557881389925,1.2412087903927598,0.0,0.0,0.0,1.0
1732085383428158965,4997,1732085383427645683,map,9.506390565839036,0.333011277687103,1.2355409706736065,0.0,0.0,0.0,1.0
1732085383528441276,4998,1732085383528146743,map,9.509553073145561,0.22261649271210993,1.2168693869397753,0.0,0.0,0.0,1.0
1732085383629845764,4999,1732085383629607915,map,9.417263983153886,-0.4342496478870204,1.8182171131328446,0.0,0.0,0.0,1.0
1732085383729979438,5000,1732085383729328155,map,9.375595280561473,-0.6699466419514684,1.8800477849302706,0.0,0.0,0.0,1.0
1732085383830603174,5001,1732085383830022335,map,9.473159680745876,-0.19329260701733403,1.144171072010526,0.0,0.0,0.0,1.0
1732085383928447114,5002,1732085383928055524,map,9.446204800775169,-0.45270489592930746,1.255308493588731,0.0,0.0,0.0,1.0
1732085384028138518,5003,1732085384027648925,map,9.420018787452015,-0.627894939463885,1.4127473215995208,0.0,0.0,0.0,1.0
1732085384128439040,5004,1732085384127594709,map,9.418528998899623,-0.6800973206087441,1.4747354020018466,0.0,0.0,0.0,1.0
1732085384230057965,5005,1732085384229717493,map,9.423294217561084,-0.7777530461787553,1.4731220016489395,0.0,0.0,0.0,1.0
1732085384328804449,5006,1732085384328366041,map,9.42720838115552,-0.897434569998732,1.4377297362599328,0.0,0.0,0.0,1.0
1732085384428428300,5007,1732085384428352594,map,9.425132676076316,-1.0311103150717804,1.3596219075133125,0.0,0.0,0.0,1.0
1732085384528156056,5008,1732085384527510166,map,9.418878138057407,-1.1416698477420901,1.3211462007011614,0.0,0.0,0.0,1.0
1732085384628543023,5009,1732085384628125667,map,9.40599297538767,-1.2356083735353418,1.2822691283984053,0.0,0.0,0.0,1.0
1732085384728631411,5010,1732085384728151082,map,9.398257090642304,-1.3166008273781122,1.2640733244437192,0.0,0.0,0.0,1.0
1732085384828057897,5011,1732085384827802658,map,9.40173195147166,-1.3804888876747916,1.2301377005997305,0.0,0.0,0.0,1.0
1732085384928392534,5012,1732085384927842855,map,9.414407746514303,-1.4647059302171244,1.2506214330340486,0.0,0.0,0.0,1.0
1732085385029279774,5013,1732085385028959035,map,9.431010869739083,-1.552938651617303,1.3316405981940027,0.0,0.0,0.0,1.0
1732085385129365242,5014,1732085385129120826,map,9.431148996683124,-1.6974974119095116,1.4391574385627204,0.0,0.0,0.0,1.0
1732085385228283462,5015,1732085385227794885,map,9.421374436261646,-1.8547817691305737,1.5082925702169738,0.0,0.0,0.0,1.0
1732085385327532955,5016,1732085385327444314,map,9.418247069007812,-1.9677619305653837,1.4679236458510314,0.0,0.0,0.0,1.0
1732085385428668014,5017,1732085385428041696,map,9.424322544686802,-2.0335836774720235,1.4378106095412884,0.0,0.0,0.0,1.0
1732085385528198115,5018,1732085385527609586,map,9.43149033302312,-2.094653312905989,1.3834006708914215,0.0,0.0,0.0,1.0
1732085385629142433,5019,1732085385628967523,map,9.426905488167927,-2.209028869942985,1.3963735476667762,0.0,0.0,0.0,1.0
1732085385729352440,5020,1732085385729269504,map,9.427379771055223,-2.327242058113781,1.394042665854325,0.0,0.0,0.0,1.0
1732085385828588630,5021,1732085385827991724,map,9.436215900432469,-2.4359040203611775,1.4306118183213619,0.0,0.0,0.0,1.0
1732085385930010787,5022,1732085385929275035,map,9.461018986495901,-2.5024591676772965,1.4451901916936643,0.0,0.0,0.0,1.0
1732085386028694218,5023,1732085386028376340,map,9.484034727654903,-2.5181941163418866,1.1887235585446656,0.0,0.0,0.0,1.0
1732085386128068578,5024,1732085386127648115,map,9.508627053584924,-2.5956964995261416,1.1360838703321827,0.0,0.0,0.0,1.0
1732085386228308010,5025,1732085386227727890,map,9.520220889045147,-2.6987348230875567,1.0768323747944808,0.0,0.0,0.0,1.0
1732085386329029547,5026,1732085386328795433,map,9.512350065277518,-2.8433410719784953,1.034305481667871,0.0,0.0,0.0,1.0
1732085386428492261,5027,1732085386427920818,map,9.506503683972488,-2.974546537597193,1.0274019924164497,0.0,0.0,0.0,1.0
1732085386529058243,5028,1732085386528547525,map,9.501726677432917,-3.107687905711773,1.0573286106360087,0.0,0.0,0.0,1.0
1732085386630135246,5029,1732085386629492521,map,9.504673515792353,-3.2280810890736005,1.1085693869746032,0.0,0.0,0.0,1.0
1732085386729723821,5030,1732085386729440450,map,9.508436897377408,-3.348427549878128,1.0964117001056863,0.0,0.0,0.0,1.0
1732085386828247688,5031,1732085386827897310,map,9.47940545332911,-3.552335358126014,0.9892935010154674,0.0,0.0,0.0,1.0
1732085386928657128,5032,1732085386928499937,map,9.470370110192308,-3.7193484782801427,0.88349420091795,0.0,0.0,0.0,1.0
1732085387029609211,5033,1732085387029020071,map,9.448229207617034,-3.9333638198849203,0.871535345756192,0.0,0.0,0.0,1.0
1732085387129015870,5034,1732085387128387689,map,9.48557498474845,-4.030469343141297,0.8932164373250899,0.0,0.0,0.0,1.0
1732085387229502084,5035,1732085387229080438,map,9.524446696715193,-4.134934242304521,0.9787245185310857,0.0,0.0,0.0,1.0
1732085387328035057,5036,1732085387327888965,map,9.54671925364646,-4.2606972408015595,1.013878786598534,0.0,0.0,0.0,1.0
1732085387428617994,5037,1732085387428213834,map,9.549570373936556,-4.414625554893796,1.0890920893387441,0.0,0.0,0.0,1.0
1732085387528908577,5038,1732085387528426170,map,9.51601149824083,-4.614050484802416,1.0778392574824351,0.0,0.0,0.0,1.0
1732085387628401107,5039,1732085387628154993,map,9.576626109680907,-4.586210379540108,0.8242815027785929,0.0,0.0,0.0,1.0
1732085387728913634,5040,1732085387728601932,map,9.574181185760256,-4.705189078409834,0.8809936585966051,0.0,0.0,0.0,1.0
1732085387827796758,5041,1732085387827382087,map,9.626855668547776,-4.713113301412787,0.9974496388105265,0.0,0.0,0.0,1.0
1732085387928225655,5042,1732085387927811384,map,9.682830621997494,-4.694313786208586,1.1379506211688257,0.0,0.0,0.0,1.0
1732085388028853435,5043,1732085388028369903,map,9.72783048542323,-4.6793896060687095,1.2052935138721026,0.0,0.0,0.0,1.0
1732085388128649590,5044,1732085388128129482,map,9.666615303379752,-4.812142877353793,1.2540505832037336,0.0,0.0,0.0,1.0
1732085388228365528,5045,1732085388228258609,map,9.644181288690193,-4.854175266094724,1.2962654241062481,0.0,0.0,0.0,1.0
1732085388328812102,5046,1732085388328376531,map,9.538211436593599,-5.017003098884104,1.250667366288645,0.0,0.0,0.0,1.0
1732085388430228186,5047,1732085388429907560,map,9.446435996091394,-5.130940272549385,1.2804352163204262,0.0,0.0,0.0,1.0
1732085388529059194,5048,1732085388528589010,map,9.461085788386269,-5.072788212661388,1.2896176398235084,0.0,0.0,0.0,1.0
1732085388628598392,5049,1732085388628230810,map,9.398697402474715,-5.14247830231708,1.297631839114867,0.0,0.0,0.0,1.0
1732085388728748312,5050,1732085388728242158,map,9.348100232618227,-5.19309541827878,1.302260568309696,0.0,0.0,0.0,1.0
1732085388828191159,5051,1732085388828076362,map,9.35485791072541,-5.1737614802649805,1.2414606622580933,0.0,0.0,0.0,1.0
1732085388929299862,5052,1732085388928638219,map,9.44510617494097,-5.014387818876801,1.2672940302837483,0.0,0.0,0.0,1.0
1732085389030602317,5053,1732085389030064344,map,9.548759625779438,-4.831902843265567,1.3096811992057764,0.0,0.0,0.0,1.0
1732085389129838916,5054,1732085389129292964,map,9.64153280534478,-4.662021799479495,1.2925800804167609,0.0,0.0,0.0,1.0
1732085389229718965,5055,1732085389229347944,map,9.798030136124929,-4.4061545383932375,1.770657808997827,0.0,0.0,0.0,1.0
1732085389328576072,5056,1732085389328153133,map,9.616420803194787,-4.616661797355872,1.3635666718955781,0.0,0.0,0.0,1.0
1732085389429750890,5057,1732085389429505825,map,9.510134895811996,-4.729246794836207,1.3913847792444578,0.0,0.0,0.0,1.0
1732085389528940907,5058,1732085389528483390,map,9.410048006190078,-4.8292980322217876,1.3447800710249351,0.0,0.0,0.0,1.0
1732085389629423287,5059,1732085389629084348,map,9.351281434664292,-4.881204266403565,1.3251311159584458,0.0,0.0,0.0,1.0
1732085389728268540,5060,1732085389727987527,map,9.338437479544966,-4.868663408726777,1.2917355128198489,0.0,0.0,0.0,1.0
1732085389828461314,5061,1732085389828300714,map,9.341040919980543,-4.812730788299822,1.2471389669185748,0.0,0.0,0.0,1.0
1732085389928701031,5062,1732085389928205728,map,9.329584076650455,-4.7547238029634284,1.164900749019438,0.0,0.0,0.0,1.0
1732085390028179462,5063,1732085390027782201,map,9.258553683516574,-4.771879813486676,1.1219587610520507,0.0,0.0,0.0,1.0
1732085390128565227,5064,1732085390128013610,map,9.133749356865492,-4.886080879254767,1.1555465817148023,0.0,0.0,0.0,1.0
1732085390228474834,5065,1732085390227995395,map,8.994602191690335,-5.019466369172045,1.253440104049265,0.0,0.0,0.0,1.0
1732085390329082619,5066,1732085390328444719,map,8.811905504376499,-5.216877977436808,1.309938639976193,0.0,0.0,0.0,1.0
1732085390429333755,5067,1732085390428937435,map,8.740113656605294,-5.240483689301072,1.3307440117738725,0.0,0.0,0.0,1.0
1732085390529121709,5068,1732085390528662443,map,8.775095295481103,-5.110463939438926,1.3296728036839969,0.0,0.0,0.0,1.0
1732085390629609529,5069,1732085390629223585,map,8.82533573785395,-4.939240113999283,1.2586425067139901,0.0,0.0,0.0,1.0
1732085390728336548,5070,1732085390727874040,map,8.829321209729764,-4.823226922783593,1.216780154651531,0.0,0.0,0.0,1.0
1732085390828088787,5071,1732085390827971220,map,8.784031963326656,-4.786233962979423,1.2023693069980268,0.0,0.0,0.0,1.0
1732085390928772936,5072,1732085390928333282,map,8.69927310143043,-4.814490339665403,1.29231678851081,0.0,0.0,0.0,1.0
1732085391028783600,5073,1732085391028365135,map,8.59866934513054,-4.866017912521548,1.3705138715415672,0.0,0.0,0.0,1.0
1732085391128693926,5074,1732085391128389358,map,8.451576770582793,-4.963571847286087,1.4169705455154695,0.0,0.0,0.0,1.0
1732085391228484844,5075,1732085391227957248,map,8.320325433118633,-5.0350563914475135,1.4048586410450838,0.0,0.0,0.0,1.0
1732085391327944966,5076,1732085391327757358,map,8.227054952818479,-5.051146652528423,1.3908549880949055,0.0,0.0,0.0,1.0
1732085391428745678,5077,1732085391428207635,map,8.164189552616602,-5.031767386184126,1.350932913363871,0.0,0.0,0.0,1.0
1732085391528570714,5078,1732085391528177499,map,8.094257959583617,-5.018115492412133,1.292261106859769,0.0,0.0,0.0,1.0
1732085391629325728,5079,1732085391628876447,map,8.002024739033338,-5.0313699235138065,1.2079437763280978,0.0,0.0,0.0,1.0
1732085391728910632,5080,1732085391728407382,map,7.867037798487778,-5.088599713589066,1.1858005036245736,0.0,0.0,0.0,1.0
1732085391828504345,5081,1732085391827971935,map,7.724000795510517,-5.141678240390568,1.208113352132169,0.0,0.0,0.0,1.0
1732085391929155105,5082,1732085391928626537,map,7.582655332339144,-5.1763602278516,1.267231153139544,0.0,0.0,0.0,1.0
1732085392028271212,5083,1732085392028045892,map,7.497281553492145,-5.148105688813776,1.2867773685720651,0.0,0.0,0.0,1.0
1732085392129128656,5084,1732085392128525257,map,7.440171075713876,-5.0938601032610284,1.2808447944838968,0.0,0.0,0.0,1.0
1732085392229727950,5085,1732085392229184627,map,7.372107507748871,-5.058695905897784,1.2720073774444316,0.0,0.0,0.0,1.0
1732085392329006041,5086,1732085392328663825,map,7.311709809385483,-5.016944095360604,1.2603882176992005,0.0,0.0,0.0,1.0
1732085392428816381,5087,1732085392427806615,map,7.231008478767511,-4.993040566274361,1.2890450920012042,0.0,0.0,0.0,1.0
1732085392528326381,5088,1732085392527926445,map,7.187565931683787,-4.928235534670351,1.3052312575490128,0.0,0.0,0.0,1.0
1732085392628435349,5089,1732085392627877473,map,7.0969003695862645,-4.9063371275849414,1.3817166658226945,0.0,0.0,0.0,1.0
1732085392728742082,5090,1732085392728366613,map,7.237950233990827,-4.6680561750992275,1.0511908588890524,0.0,0.0,0.0,1.0
1732085392828050961,5091,1732085392827987909,map,7.085802599080435,-4.7042722514562225,1.0515825876749785,0.0,0.0,0.0,1.0
1732085392928707209,5092,1732085392928274631,map,6.891547543833308,-4.77536423199811,1.0252678932355057,0.0,0.0,0.0,1.0
1732085393028289970,5093,1732085393027796983,map,6.826258476776744,-4.721205744397745,1.0041904284422807,0.0,0.0,0.0,1.0
1732085393128661305,5094,1732085393128173351,map,6.779235104752937,-4.664155174993379,0.9702842747613194,0.0,0.0,0.0,1.0
1732085393228176630,5095,1732085393227731704,map,6.972389416926165,-4.39536716238328,0.8652913050481678,0.0,0.0,0.0,1.0
1732085393328632937,5096,1732085393328182220,map,6.9362138580152255,-4.36385573844727,1.0107473576534978,0.0,0.0,0.0,1.0
1732085393428717702,5097,1732085393428568363,map,7.052486077634851,-4.163108663224112,0.9154632991913155,0.0,0.0,0.0,1.0
1732085393529565556,5098,1732085393529419660,map,7.106890016271706,-4.027070102560792,0.8134935836355474,0.0,0.0,0.0,1.0
1732085393629084499,5099,1732085393628757476,map,7.096920988872473,-3.801210570888891,0.34243224825390517,0.0,0.0,0.0,1.0
1732085393728323694,5100,1732085393728223562,map,6.767545750684109,-3.987461483501396,0.35415810623826244,0.0,0.0,0.0,1.0
1732085393828799241,5101,1732085393828418493,map,6.330148699463175,-4.270230080828896,0.4668284144174216,0.0,0.0,0.0,1.0
1732085393928421080,5102,1732085393927953720,map,5.8506971401173145,-4.613554278139215,0.9064368060774707,0.0,0.0,0.0,1.0
1732085394028118087,5103,1732085394027682781,map,5.756018652702592,-4.606170557081268,0.625878610434307,0.0,0.0,0.0,1.0
1732085394129208134,5104,1732085394128712177,map,5.354449838619717,-4.825753011673418,0.7045200642100059,0.0,0.0,0.0,1.0
1732085394228969593,5105,1732085394228588819,map,4.994765037259541,-4.974236088514544,0.7663906035844753,0.0,0.0,0.0,1.0
1732085394329253870,5106,1732085394329096794,map,4.59183069563744,-5.112513395361536,0.8302131305385096,0.0,0.0,0.0,1.0
1732085394428435337,5107,1732085394428096771,map,4.696014233291236,-4.937074376261695,0.9016932083484462,0.0,0.0,0.0,1.0
1732085394529069970,5108,1732085394528550624,map,4.917192802636865,-4.689994469359794,0.9216383949194562,0.0,0.0,0.0,1.0
1732085394628353163,5109,1732085394628223896,map,5.277995142187715,-4.3150010276259305,0.8700969493503737,0.0,0.0,0.0,1.0
1732085394729390490,5110,1732085394728599786,map,5.167769062212209,-4.298462418051252,0.8988556449135705,0.0,0.0,0.0,1.0
1732085394828208643,5111,1732085394827732086,map,5.088157984559611,-4.276945907350703,0.6532078130648254,0.0,0.0,0.0,1.0
1732085394929032512,5112,1732085394928729057,map,4.687090178814732,-4.469721359642232,0.7607262394275388,0.0,0.0,0.0,1.0
1732085395028794169,5113,1732085395028402805,map,4.542876403496253,-4.476430514136177,0.5601611258715058,0.0,0.0,0.0,1.0
1732085395129870025,5114,1732085395129634618,map,4.200843535489303,-4.580434755859264,0.6208193938549268,0.0,0.0,0.0,1.0
1732085395229939006,5115,1732085395229410648,map,4.602712983087229,-4.234470901063517,0.35986952732436533,0.0,0.0,0.0,1.0
1732085395329057541,5116,1732085395328980684,map,4.681965831719438,-4.083421199091025,0.42567965731846624,0.0,0.0,0.0,1.0
1732085395429035449,5117,1732085395428562402,map,4.611087291982029,-4.04107163724625,0.2528497567536491,0.0,0.0,0.0,1.0
1732085395529200469,5118,1732085395528879165,map,4.407226188013014,-4.084027115208772,0.1093793132231071,0.0,0.0,0.0,1.0
1732085395628989138,5119,1732085395628767728,map,4.111162450886032,-4.170723847566731,-0.019022114636596917,0.0,0.0,0.0,1.0
1732085395729716728,5120,1732085395729108810,map,4.782486389914743,-3.536326999084239,-0.30783937835033504,0.0,0.0,0.0,1.0
1732085395829810961,5121,1732085395829573392,map,4.130240842777828,-3.989142875730516,0.9449651987729049,0.0,0.0,0.0,1.0
1732085395929937747,5122,1732085395929834604,map,4.937537625329339,-3.244086215328459,-0.0653309304056164,0.0,0.0,0.0,1.0
1732085396029701302,5123,1732085396029132366,map,4.3449468147346275,-3.7191203591382775,0.4555513349056582,0.0,0.0,0.0,1.0
1732085396129314541,5124,1732085396128796339,map,3.8976144880637813,-3.918059813420768,0.8553044737172628,0.0,0.0,0.0,1.0
1732085396228118663,5125,1732085396227938890,map,3.8110121193484656,-3.903840911677497,0.8615636663859786,0.0,0.0,0.0,1.0
1732085396328412605,5126,1732085396328341960,map,3.6924373300384037,-3.8996536744856356,0.8787661729966499,0.0,0.0,0.0,1.0
1732085396428809119,5127,1732085396428348064,map,3.537454916898282,-3.911652157357771,0.9102340217451057,0.0,0.0,0.0,1.0
1732085396528496212,5128,1732085396528353452,map,3.398915134295238,-3.91632829144397,0.9223009702166645,0.0,0.0,0.0,1.0
1732085396628940701,5129,1732085396628631353,map,3.2943028028356633,-3.915691594251259,0.921792120419288,0.0,0.0,0.0,1.0
1732085396728986826,5130,1732085396728474140,map,3.1562334479593384,-3.922128468956247,0.9236004509516922,0.0,0.0,0.0,1.0
1732085396828349337,5131,1732085396828053712,map,3.025698728111608,-3.9249192184912953,0.9334139282229486,0.0,0.0,0.0,1.0
1732085396929297917,5132,1732085396929144620,map,2.831973840246276,-3.929039078360428,0.935109378309858,0.0,0.0,0.0,1.0
1732085397029496764,5133,1732085397029176235,map,2.704169693126848,-3.918597638981009,0.9408337778683826,0.0,0.0,0.0,1.0
1732085397128276274,5134,1732085397128019094,map,2.5573663404844633,-3.9036908532652816,0.9405824250134934,0.0,0.0,0.0,1.0
1732085397228573638,5135,1732085397228020191,map,2.494646610392214,-3.885853287889378,0.9375726079650589,0.0,0.0,0.0,1.0
1732085397328437163,5136,1732085397327966451,map,2.407293738017867,-3.8775179495432384,0.921797376329953,0.0,0.0,0.0,1.0
1732085397427998699,5137,1732085397427640438,map,2.3425497751874556,-3.880269811869578,0.9225463019791862,0.0,0.0,0.0,1.0
1732085397528286617,5138,1732085397528020381,map,2.2178478046722296,-3.88800059365057,0.9529190635166357,0.0,0.0,0.0,1.0
1732085397629078765,5139,1732085397628378629,map,2.107577773707142,-3.8937504576101323,0.9959814884739655,0.0,0.0,0.0,1.0
1732085397728949327,5140,1732085397728577852,map,1.9885709410626204,-3.8938142137578455,1.0222426290013502,0.0,0.0,0.0,1.0
1732085397828419828,5141,1732085397827827215,map,1.8927073161350694,-3.897294216052475,1.0236970952255042,0.0,0.0,0.0,1.0
1732085397927807825,5142,1732085397927625179,map,1.7925693275451458,-3.893132052984053,1.0078355515640773,0.0,0.0,0.0,1.0
1732085398027946243,5143,1732085398027554512,map,1.6867074620286218,-3.8896771851105876,0.9970439319747864,0.0,0.0,0.0,1.0
1732085398128786820,5144,1732085398128192424,map,1.5599576628328176,-3.8803084670890224,1.0237624635457878,0.0,0.0,0.0,1.0
1732085398229344754,5145,1732085398228800535,map,1.4074645987442411,-3.8752306858987353,1.0936503577873822,0.0,0.0,0.0,1.0
1732085398328294589,5146,1732085398327977657,map,1.2503433199141196,-3.8664837353231514,1.1757775240295412,0.0,0.0,0.0,1.0
1732085398428838869,5147,1732085398428320884,map,1.112477771915747,-3.8616549500985866,1.223508838089448,0.0,0.0,0.0,1.0
1732085398528567872,5148,1732085398528076887,map,0.9960645780566127,-3.8547319566292004,1.2128135123901407,0.0,0.0,0.0,1.0
1732085398628669630,5149,1732085398628098964,map,0.9006674703256494,-3.853158494510945,1.17277099163732,0.0,0.0,0.0,1.0
1732085398728292311,5150,1732085398727821826,map,0.8077160752419903,-3.855679236530632,1.129176633911779,0.0,0.0,0.0,1.0
1732085398828339112,5151,1732085398827835559,map,0.7143177913214906,-3.868078464566932,1.1100301485150401,0.0,0.0,0.0,1.0
1732085398927844936,5152,1732085398927769184,map,0.620222985487346,-3.883235426532654,1.1131725761977453,0.0,0.0,0.0,1.0
1732085399028917668,5153,1732085399028434753,map,0.5051118804276454,-3.8854124413018316,1.1242018899887811,0.0,0.0,0.0,1.0
1732085399129388369,5154,1732085399128794908,map,0.38740798306995894,-3.8853658563276574,1.1375321906406468,0.0,0.0,0.0,1.0
1732085399228466855,5155,1732085399227940559,map,0.23622953593820173,-3.8724062921356976,1.1613730756214633,0.0,0.0,0.0,1.0
